,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
MOUNT,-0.22538048,0.11152835,0.20136951,0.37965465,0.032422457,0.07536788,-0.08500428,0.28054225,-0.081308775,-0.4737973,0.36616075,0.01766799,-0.02910966,0.1562558,0.47240618,-0.11207202,0.010474786,0.4492805,-0.742706,-0.4948261,0.37729606,0.1780941,0.39707214,0.19476101,0.40728304,-0.040336013,0.39505863,0.0537114,-0.71570855,0.16472268,0.30571717,-0.41150475,0.09076506,-0.5113328,0.13224958,-0.11099549,0.16473934,0.5857698,0.065603256,-0.08980332,-0.011087534,-0.23162131,-0.6653845,0.50467247,-0.068885855,-0.46493563,-0.11677447,-0.21804105,0.55101496,0.37482974,0.5273431,-0.3291118,-0.30658025,-0.25610378,-0.14139137,0.30661666,0.0869827,-0.12211499,-0.50862753,-0.057829093,-0.45598182,0.62243575,0.5970389,-0.54626554,-0.5550601,0.6833751,0.38333642,0.009140473,0.26196906,-0.29443535,0.241878,0.20857066,-0.40010443,0.41264543,0.32020938,0.4959257,0.5156923,-0.01963162,-0.6421838,-0.0709426,-0.43425912,-0.07846846,0.06153138,-0.119330265,-0.44763574,0.16417891,0.20580873,-0.49576166,0.04353098,0.4891446,0.048972502,0.50646377,0.62626266,0.16349353,0.77388406,-0.0074529476,0.6806451,-0.3451743,-0.41589502,-0.16934003
LAKE,-0.10738232,0.45676458,0.62422585,0.3710532,-0.26126182,-0.08282433,-0.14720985,0.15315746,-0.08595817,-0.11560395,0.6703979,0.08466592,0.28214416,0.39584678,-0.14849488,-0.018037582,0.64609486,0.012502678,-0.3803828,0.09381373,0.11009976,-0.114079475,-0.20874888,-0.21310867,0.551432,0.34516534,-0.12485034,0.45559657,0.060350966,0.24942772,0.28562778,0.104447216,0.41897413,-0.48368004,0.111998565,-0.59063363,-0.096168354,-0.52191585,-0.14840159,-0.14668529,-0.5737579,0.28427714,-0.02251905,-0.2762661,-0.2095898,-0.10275966,-0.22066505,-0.48800138,0.12995389,0.18806054,0.4619595,0.52906525,-1.2637082,-0.12010833,-0.20583013,-0.31718358,0.0029608747,-0.13126321,-0.5996823,0.07842465,-0.4689426,1.0601135,-0.05369337,0.18936314,-0.09860028,0.1372618,0.49681467,0.078859545,-0.17254104,0.02617379,0.30765414,0.17927709,-0.04682127,-0.121440195,0.1229557,-0.021450166,0.4349808,-0.1599936,-0.30433956,0.55898243,-0.69377625,-0.20552894,0.0990415,0.48594084,-0.5859364,-0.10698824,0.18559286,-0.3965153,0.34303492,0.3561963,0.40158466,0.32918152,0.8272612,-0.30562183,0.056797106,-0.03757043,0.45609322,0.376199,-0.28570518,0.15558341
ISLIP,-0.06761863,0.19594193,0.08050956,-0.114410765,-0.43592614,-0.18819416,-0.33526415,0.12629345,0.024412127,-0.22674894,-0.082829036,0.26026434,-0.3012581,0.19517812,0.1885112,0.08434227,0.16167296,0.4511051,0.053400174,-0.051883195,0.5176485,0.35858506,0.6872245,0.14059515,0.18562128,-0.2859296,0.12194159,0.6642512,-0.55409724,0.24223727,0.7047242,-0.12089724,0.1532913,-0.85135496,0.23310861,0.07991822,0.104886584,-0.008725307,-0.14726214,0.06468824,-0.6593953,0.19979188,-0.44177902,0.015890013,0.26181355,0.15827593,0.23995729,0.27215138,0.58605367,0.2343114,0.017125681,0.23057589,-0.79304606,-0.48856905,0.26304653,0.021497507,0.19442888,0.041076884,-0.46874183,-0.3770009,-0.19729428,0.36694202,0.19512835,-0.47480512,-0.09585926,0.49948668,0.5227122,-0.1573979,-0.13824187,0.1286593,0.3239074,0.11612427,0.25355121,-0.005804563,0.06459307,0.3677692,0.6246606,-0.05040526,0.08769627,-0.14032511,-0.42783463,-0.1945642,-0.074877605,0.45667377,-0.19204132,-0.42148417,0.20575613,0.010524516,0.29445127,0.15905645,0.18493415,0.28180996,0.45635593,-0.5740877,-0.045690518,0.09184592,0.009439438,-0.027133217,-0.3375011,-0.25401032
RIVER,-0.3463683,0.05166192,0.45594046,-0.16536267,-0.34395823,-0.027662609,-0.2970678,0.2215721,-0.30166855,-0.3957658,0.2831801,0.18317805,-0.03494464,0.25237888,0.50337195,0.2873413,0.81813353,0.07739471,-0.43893716,-0.37065378,0.4862295,0.08893495,0.8257747,-0.72711825,0.3566893,0.13305265,0.23235019,0.53470975,-0.32591414,0.26278585,0.76170814,-0.05732318,-0.028399859,-0.93083227,0.19102846,-0.55076224,0.20567499,0.12616406,-0.23406708,0.14229448,-0.22260746,0.37066895,-0.035058547,-0.23976308,0.17231129,-0.06496107,-0.011299854,0.18095328,0.23616105,0.20629242,0.3162164,0.45517474,-0.81989765,-0.007102537,-0.2734514,0.3119965,0.09178483,0.3850233,-0.17964703,0.03703623,-0.6154027,0.74352765,0.14948039,-0.07117458,-0.3542905,0.49896127,0.79344904,-0.16897264,0.044372313,0.127581,0.24863994,0.3993776,-0.047324523,0.16222455,0.20583414,-0.013188893,0.8056265,-0.06763205,-0.41780356,0.030505722,-0.3239314,-0.041428514,0.19121075,0.39437315,-0.34041002,-0.29579407,-0.031689875,-0.41433197,0.27807692,0.28626654,0.3462433,0.19500089,0.6136741,-0.44700447,0.34668568,0.31413463,0.720184,-0.031128824,-0.1230558,0.060551908
OF,0.13994837,-0.43295527,0.3954472,-0.42171124,-0.72988707,-0.299772,-0.36237273,-0.022831868,-0.07323447,-0.5694794,-0.091262825,0.89179635,-0.5137149,0.25682613,0.16167589,-0.37341416,-0.12934773,0.5189377,-0.28365925,0.007820401,0.6835194,0.21781033,1.1190602,0.4275255,-0.15799223,0.47847652,-0.08025624,-0.22730389,-0.3241709,0.8600371,0.71643746,0.39871868,-0.30739588,-0.816201,1.005217,-0.67532516,-0.66400325,-0.3482774,-0.4303298,-0.5215805,-0.4876782,-0.52978164,0.11561818,-0.31201574,0.20001842,-0.081261024,0.21512154,-0.42247704,0.8127146,-0.2600292,0.64894587,-0.19123782,-0.8717562,-1.2438604,0.65926456,0.3149353,0.26651362,0.48613006,0.08314162,0.108335786,-0.1414142,0.16575028,0.06832253,0.30473953,0.043689743,0.30215776,-0.25891876,0.12970494,-0.22490636,-0.05599467,-0.5597855,-0.71916884,-0.066061154,0.29840368,-0.062408037,0.24807046,-0.07784358,-0.22241412,-0.5540297,0.41459832,-0.7168532,-0.20346254,-0.18218009,0.6534889,-0.09829899,-0.56793505,0.19694196,0.05047738,-0.11152311,-0.08188446,0.59600437,0.038222864,0.3050599,-0.085389465,-0.44037306,0.044875577,0.9961442,0.36988628,-0.527444,-0.5969777
SYRACUSE,0.47218487,-0.17780659,0.03847079,0.06900586,-0.47914332,-0.44211814,-0.36064157,0.115037955,0.0051041422,-0.036201626,0.033754434,0.5200765,-0.36818978,0.14675197,0.08143697,0.24960944,-0.28652546,0.20596857,0.0818997,-0.28346592,0.9782248,0.30308613,0.6736059,-0.19775508,0.27164096,-0.2857535,0.47545725,0.29293445,-0.5191428,0.28251666,0.63684493,-0.15097386,0.09130397,-0.8732905,0.74345714,-0.16002028,-0.09951116,0.044136874,-0.38246575,-0.45530525,-0.5845031,-0.07745947,-0.1812789,-0.00084361003,0.16853474,0.22295234,-0.15982479,0.29762095,0.6871631,0.22630596,0.019049978,0.07004961,-0.5560384,-0.4450036,0.65360767,-0.18550208,0.3086806,0.036655143,-0.69536096,-0.1459122,-0.082801685,0.268537,-0.095213994,-0.3737749,-0.20442273,0.87077796,0.21980187,-0.06045252,-0.27242464,0.21412878,-0.16279785,-0.16025808,0.08224495,-0.14752701,0.14195476,-0.011811817,0.38812393,-0.1843038,-0.07889994,-0.35657182,-0.26494238,-0.113019556,-0.5710684,0.37688643,-0.013435423,-0.23505487,0.13693611,0.10374835,0.13806832,0.31679493,0.43733382,0.1912949,0.30654135,0.15128142,-0.5848641,0.044848923,-0.37946504,0.27182126,-0.34392208,-0.19880661
HIGH,-0.32659048,0.053008195,-0.069498144,0.2242119,-0.21926704,-0.14415905,-0.26745847,0.19156677,-0.36928865,-0.24870239,0.28452998,0.09969282,-0.2284013,0.52729565,0.018310055,0.28475007,0.53136164,0.36646572,-0.30668086,-0.3677546,0.54800564,0.56970805,0.5999919,-0.53407013,0.6929913,-0.15709743,0.21221252,0.7259917,-0.606739,0.32193175,0.4320337,0.298558,0.3208928,-0.19966297,0.13562825,-0.27677578,-0.043111447,-0.20711417,-0.07055007,0.16810146,-0.43214446,0.06372659,-0.50113803,-0.14094664,0.2098048,0.1995531,-0.20290889,-0.15696758,0.7147703,0.04102368,0.16882224,0.6681775,-0.9353309,-0.3186365,0.16477926,0.3509366,0.09097171,-0.13841344,-0.42175984,0.25357974,-0.44366264,0.91437113,0.1450831,-0.40367684,-0.47034973,0.22155681,0.53205925,-0.057880223,0.092381656,0.06950346,0.37409502,-0.0096850535,0.06971142,-0.18121053,-0.0012771528,0.17114787,0.9608128,-0.3749507,-0.39601377,-0.07038831,-0.52384657,-0.00091618765,-0.2927132,0.5934465,-0.24539213,-0.31524265,0.00746958,-0.32125118,0.64765143,0.23143469,-0.15580347,0.76079005,1.1083049,-0.5121715,0.27302784,0.11948367,0.518778,0.28683147,-0.027220441,0.16139852
THE,0.1764999,-0.38643706,0.38554192,-0.3642634,-0.63626,-0.34040323,-0.3580918,-0.032550335,-0.0061862706,-0.5395661,-0.046982627,0.83252424,-0.5362858,0.24173045,0.15896587,-0.41464818,-0.15813468,0.4294782,-0.19118619,0.05483004,0.6964491,0.2321083,1.1465316,0.43284637,-0.16258325,0.4664744,-0.14689712,-0.16874835,-0.30624488,0.8928049,0.646007,0.3307029,-0.33054817,-0.86777353,0.9578661,-0.63991255,-0.67715114,-0.3017479,-0.48718926,-0.537653,-0.5227371,-0.509483,0.048527505,-0.31346375,0.1644543,-0.057491668,0.12377925,-0.41331846,0.79590803,-0.1888203,0.60174966,-0.2917747,-0.8647797,-1.2431084,0.66500294,0.2341449,0.27207303,0.44619197,0.017189924,0.096461736,-0.1871744,0.14685525,0.09222906,0.3062223,0.06083808,0.3029993,-0.27824947,0.16297719,-0.23353972,-0.11626972,-0.54000676,-0.6826079,-0.087403394,0.2743175,-0.06478169,0.19394197,-0.1585363,-0.28234535,-0.54497653,0.3794271,-0.8212291,-0.18435837,-0.14892262,0.65194786,-0.13544059,-0.5730802,0.21960807,0.10086061,-0.108220585,-0.07839009,0.6067105,0.11114029,0.2578697,-0.09146564,-0.48331824,0.10024974,0.94897264,0.38905942,-0.6238518,-0.54256934
BABYLON,0.14223777,-0.05017741,0.02245062,-0.18681021,-0.36213923,-0.29553327,-0.27992335,0.022958916,0.12770851,-0.15553486,0.11639974,0.4012495,-0.39081383,0.093570486,0.49970976,0.3078515,0.055618647,0.5704133,-0.1575905,0.22810619,0.71019506,0.06812688,0.7960496,0.049084667,0.074807115,-0.2875772,0.6231397,0.34213236,-0.5788665,0.21329409,0.8423465,-0.42674586,0.14934608,-1.0688422,0.475427,0.08860182,0.087568745,0.07755417,-0.27454913,-0.054418486,-0.5192577,0.1563788,-0.17254502,0.08216313,0.50725925,0.48238277,0.29165554,0.16621874,0.52213,0.3404631,0.025252374,0.09903391,-0.7097083,-0.49308524,0.277869,0.18567352,0.1567452,0.19129947,-0.23815507,-0.43658406,-0.2158936,0.27178195,0.12390374,-0.53276396,-0.010772962,0.5362962,0.44011796,0.14778715,-0.16328019,0.03350562,0.07272783,-0.038756676,0.38090643,0.4637169,-0.0025915448,0.37482342,0.4206275,0.04153276,-0.20530602,0.043723587,-0.45754045,-0.3865246,-0.2041159,0.49436143,0.026372792,-0.41213602,-0.015354905,-0.04549944,0.38949436,-0.08501825,0.1963963,0.100800775,0.47259077,-0.4819056,-0.10409826,0.17678283,0.05643291,-0.11794721,-0.33189595,-0.3138979
HILLS,-0.20027101,-0.4128859,0.13744114,-0.08065063,-0.030009676,-0.3631199,-0.23451817,-0.010229782,-0.18201771,-0.4309842,0.10555942,0.1555455,-0.15385763,0.65346617,0.044730972,-0.15703431,-0.1038633,0.05131938,-0.19226173,-0.37164727,0.58245444,0.52967274,0.0014884899,-0.004787623,0.44246006,0.37578994,-0.15935154,0.21574803,-0.2787901,0.34566385,-0.08164894,0.57193446,-0.09764205,-0.24766508,0.51305014,-0.5257669,-0.4334551,-0.7222382,-0.47513637,-0.25950527,-0.7046271,-0.12655608,0.1663486,-0.3964462,0.26040807,-0.103965096,-0.78259575,-0.33312714,0.6573921,-0.17786658,0.3699579,0.1533797,-0.93272305,-0.4189923,0.44401038,-0.11853191,0.08379226,0.2190831,0.07746046,0.30404532,-0.27370498,0.34862193,0.3079354,0.51142323,-0.11092173,0.106579535,-0.43381512,-0.029679995,-0.104144946,0.16815488,-0.041842442,0.096584186,-0.41901645,-0.27071443,-0.009798277,0.06710374,0.36222443,-0.5009097,-0.56691986,0.19125283,-0.80257547,-0.15662287,-0.5599449,0.70563763,-0.5060933,0.10310811,-0.016445471,-0.10003027,0.10969065,0.27478346,-0.16214025,0.8481081,0.58611983,0.31172642,0.042356037,0.11042943,0.54567426,0.15297306,-0.41187865,0.39102566
HUDSON,0.07295353,-0.2140551,0.098975584,0.055517793,0.025442068,-0.5240863,-0.055171575,0.2657467,0.08046538,-0.31080133,0.22168139,0.21187335,-0.07609376,0.08803797,-0.03275843,0.096024945,-0.07443523,0.02762943,0.015653046,-0.04589679,0.64148027,0.03359192,0.2549887,-0.074480526,0.3250691,0.29346943,0.022572778,0.124437094,-0.10780326,0.17136699,-0.1893811,0.38339093,0.22477606,-0.25982314,0.70060736,-0.5090184,-0.3480829,-0.3722802,-0.6950956,-0.052726816,-0.3262587,0.049633026,0.05362156,-0.17078428,0.20764808,-0.020415094,-0.47539535,-0.21306734,0.17677112,-0.1109421,0.18233092,-0.10334237,-0.63979137,-0.43524426,0.5564121,-0.1261049,0.090358555,0.00993294,-0.15683363,0.3668981,-0.3600896,0.25147653,0.151362,0.36555386,-0.00064142555,0.17747031,-0.36879966,0.21296857,0.11419069,-0.060238086,0.0038159832,-0.32925236,-0.20274691,0.027833829,0.19462034,-0.07342681,0.05058252,-0.24325106,-0.49886116,0.077634506,-0.7170761,0.024402607,-0.18611434,0.57905364,-0.3909477,0.018621951,0.44184336,0.2278074,0.1765859,-0.08597576,0.070563816,0.5735209,0.41310596,0.21002778,-0.41894993,0.21548226,0.4676795,0.36662444,-0.38387996,0.10338466
ISLAND,-0.31103837,-0.03620653,0.34850904,-0.15643415,-0.17708206,0.0674015,-0.21655971,-0.12359235,-0.20993409,-0.34717286,0.2680095,0.21333554,-0.19347398,0.081396796,0.3903844,0.048378278,0.2830157,0.3269886,-0.36693582,-0.28823406,0.23993486,0.23037043,1.0409188,-0.24637802,0.64118636,-0.02852574,0.38257626,0.4220115,-0.4310531,0.49581096,0.5210667,0.098739915,0.24551955,-0.9352058,0.33833817,-0.08674952,0.1331962,0.044744845,0.03238828,-0.17532818,-0.26649317,-0.20563608,-0.2313528,0.24542432,0.39435473,0.10657448,0.23787929,0.26673698,0.35544097,-0.11841118,0.2862087,0.40758902,-0.40044814,-0.2713575,-0.03118567,0.20363356,-0.29113185,0.1280178,-0.16795379,0.11006067,-0.23435324,0.5056673,0.36587986,-0.41673192,-0.14000389,0.25993112,0.6328721,0.14061996,-0.0216675,0.0068273037,0.14492263,0.31886166,0.09951392,0.5186978,0.106269605,0.2400754,0.4469456,-0.22615406,-0.3037596,-0.09139757,-0.081970796,-0.23969352,0.08446098,0.041933186,-0.3287862,-0.34341323,0.17501041,-0.48129624,0.40202892,0.17476912,0.4882665,0.34804347,0.45650354,-0.47077432,0.36972913,-0.15959609,0.48071128,-0.14317149,-0.08339087,-0.5416286
HUNTINGTON,-0.06669112,-0.07774515,0.31948474,0.010964793,0.032560658,-0.2959823,0.03722842,0.091692336,-0.003150659,-0.5266016,0.38343933,0.1140265,-0.50141084,-0.069489226,0.40996692,0.3192204,0.34924278,0.3838694,-0.21819642,0.22766867,0.39663196,0.092019334,0.8482123,-0.5595743,0.38906565,-0.08344412,0.33684385,0.57786185,-0.47890142,0.15516533,0.36499766,-0.23600578,0.22041376,-0.7660736,0.36805785,-0.46768093,-0.029794192,0.14258291,-0.05123909,0.019955492,-0.38518482,0.2778917,-0.21638511,0.1647595,0.4337965,0.38832805,0.16057628,0.12333467,0.2972908,0.19841336,0.09085733,0.2734515,-0.74973977,-0.56636167,0.20802775,0.254328,0.09829266,0.19694868,-0.21029684,0.13143256,-0.6217311,0.42493883,0.032208744,-0.48619583,-0.07971341,0.38050795,0.5651759,0.04325454,-0.047384802,-0.0003923815,0.14997517,0.00959135,0.406722,0.19868252,-0.013317019,0.07250781,0.66524506,-0.12478373,-0.24923745,-0.12881938,-0.33799535,0.019713134,0.11838095,0.4711887,-0.15937465,-0.0870228,0.23586671,-0.19930437,0.45846593,0.015317617,0.094132155,0.22660717,0.8307708,-0.24923226,-0.2428507,0.23073797,0.22928692,0.15703098,-0.015268533,-0.21015687
COUNTRY,0.17708583,-0.26508984,0.06367518,0.013125088,0.036904577,-0.5829025,-0.017702254,0.2145222,0.06470212,-0.5630878,0.39907464,0.135904,-0.37651908,0.40479824,0.03611765,0.3085671,-0.017153474,0.21346213,0.026048139,0.20986432,0.4920998,0.31419966,0.31274036,-0.40148225,0.27410188,0.03240272,-0.0058819554,0.31102344,-0.298868,0.21163745,0.119253755,0.16198805,0.08907557,-0.37130675,0.3492324,-0.47958934,-0.32145083,-0.34070733,-0.4676311,-0.07108001,-0.4193602,0.09123956,-0.05617535,-0.3057992,0.597158,0.34719986,-0.5313028,-0.3662589,0.38397843,-0.179467,0.20746881,0.34513405,-0.8293749,-0.79013336,0.32232553,0.17193429,0.032452777,-0.024365963,-0.1942617,0.12020388,-0.5281954,0.5442129,-0.08211587,0.15613814,-0.053366393,0.2890968,-0.20629355,-0.24276008,0.0548916,0.0026878486,0.009383182,-0.20530814,-0.15300986,-0.13173176,0.18959047,-0.0260046,0.3659697,-0.36155778,-0.31656563,0.12810524,-0.569313,-0.12478497,-0.22890829,0.48239377,-0.33939707,0.011542663,0.30599707,-0.0009358035,0.30552787,0.20320463,-0.22275682,0.532405,0.74420005,0.022249013,-0.52927643,0.23414955,0.22480135,0.45643827,-0.14083147,0.14938404
SENECA,0.012943134,0.016915455,-0.10230849,-0.04860035,0.08363419,-0.5031479,-0.11607903,0.4533087,0.23353522,-0.37269258,0.34950912,0.044759046,-0.1404066,0.16592975,0.18972607,0.45325416,0.14137909,0.35350475,0.084148474,0.26358435,0.6005839,0.2494374,0.41044873,-0.12247293,0.47522956,-0.2960828,0.22413339,0.73527867,-0.41727796,0.015726829,0.2446607,-0.008168553,0.4306386,-0.6639599,0.34395912,-0.11531577,0.107065246,-0.21043943,-0.39592427,0.36623728,-0.43449432,0.48476875,-0.23191243,-0.17845327,0.6503173,0.45708334,-0.20433274,0.18060952,0.1852227,0.061796963,0.0030304154,0.13302343,-0.8341763,-0.4774522,0.42657962,-0.06435299,0.08847901,-0.083519995,-0.26402545,-0.21101083,-0.5787192,0.46419212,0.21801676,-0.2070343,-0.053665496,0.36979142,0.12977137,-0.14262438,0.06142056,0.04031969,0.40318936,0.03154182,0.16578269,0.08617566,0.22170956,0.14706412,0.5452937,-0.11181484,-0.26389053,0.03969219,-0.7052413,-0.1917757,-0.019720856,0.6770258,-0.3704891,-0.1571742,0.40845698,0.31298134,0.5244624,-0.0749038,-0.17151585,0.6938566,0.75575984,-0.3545632,-0.28537428,0.22281015,0.15485449,0.20393603,-0.28546295,-0.09590361
COLONIE,0.2608347,-0.49424133,0.20605132,0.041311257,-0.19548921,-0.5288077,-0.019744882,-0.09218593,0.23406017,-0.4943564,0.33293793,0.27790818,-0.6492354,0.2709777,0.16171451,0.40888324,-0.28738558,0.36760375,0.21341869,0.48440677,0.89952415,0.2864174,0.38672313,-0.51240206,0.22351399,-0.18427663,0.30858305,0.41316578,-0.4067024,0.11249087,0.37057814,-0.15982412,0.28271347,-0.6620256,0.5080737,-0.6319924,-0.36322993,-0.25187153,-0.422371,-0.21553442,-0.5071158,0.38472998,-0.103163734,-0.15285395,0.66964763,0.40013883,-0.2591372,-0.16895896,0.7459683,0.12015938,0.19707456,0.42397147,-0.9706494,-0.744872,0.6717871,0.2149561,0.070554964,0.16731454,-0.29630816,-0.13147405,-0.6843951,0.6864466,-0.121024005,-0.36203155,-0.13120592,0.5373324,0.05246998,-0.27795103,-0.07909768,-0.048283234,-0.1260771,-0.12774593,0.22654994,-0.08851058,0.032843854,0.1269625,0.5946993,-0.42482215,-0.39488164,0.19427356,-0.7703081,-0.116365895,-0.46737,0.8903467,-0.18583593,-0.09698696,0.2286553,-0.04861042,0.4046968,0.2319323,-0.2487695,0.46137175,0.77675784,0.019024156,-0.6723438,0.32080323,-0.10208027,0.62031865,-0.15854318,0.21204036
HEMPSTEAD,-0.050758842,0.13438736,0.06550049,-0.15506002,-0.29228163,-0.12371358,-0.28549242,0.0700127,-0.023883862,-0.2178708,0.04457088,0.28337243,-0.2356385,0.06340378,0.39644516,0.10534366,0.23382333,0.4331997,-0.15803804,0.04287626,0.44062468,0.1750179,0.67878264,-0.024721416,0.26490986,-0.20758443,0.32530117,0.48796275,-0.5109812,0.23317575,0.6128884,-0.16897036,0.15960126,-0.79967153,0.26820257,-0.019210517,0.008703908,0.11843398,-0.13934824,0.029112779,-0.49772626,0.20316406,-0.241489,0.12974912,0.24461892,0.25655225,0.31134662,0.24839011,0.39207348,0.2323427,0.05931954,0.19223236,-0.74223757,-0.4627004,0.20673834,0.06864383,0.08064435,0.14533482,-0.2305418,-0.21693374,-0.27113762,0.32537156,0.26418513,-0.42099777,-0.15467238,0.41193458,0.54677665,0.107283555,-0.15252548,0.021099426,0.2975024,0.057440378,0.31984243,0.2403992,-0.0032175956,0.36053,0.59942335,-0.031747684,-0.1628038,-0.04401051,-0.3269743,-0.19657288,-0.06736235,0.4331964,-0.042709123,-0.38918874,0.092764825,-0.13431571,0.37683967,0.01658883,0.15150325,0.25313434,0.576357,-0.4532292,0.06274005,0.09766051,0.22537224,-0.0038677193,-0.16392453,-0.31064844
SPRINGS,-0.16595222,-0.009140931,0.20262755,-0.08877928,-0.21573387,-0.20188726,-0.06671425,0.124335624,-0.14364658,-0.46803802,0.18034555,-0.033189006,-0.24066587,0.109786704,0.1534,0.23200607,0.4325029,0.33565295,-0.20200862,-0.055388797,0.16248785,0.31730336,0.46518618,-0.41120675,0.33118537,0.13775069,-0.099447936,0.28442925,-0.28025758,0.24623539,0.24461025,0.023687162,0.23233053,-0.30751035,-0.012292848,-0.20192014,-0.087159805,-0.13110514,-0.06992528,0.10462548,-0.21083653,0.1490106,-0.15502775,-0.0440015,0.0887295,0.1093783,0.11969527,-0.13774931,0.24962147,0.12721907,0.17560668,0.13810106,-0.6847844,-0.1237635,-0.08041204,0.27848378,0.18203609,0.19286904,-0.071183525,0.16235572,-0.36657298,0.61323947,0.08467338,-0.17922553,-0.0872804,0.2867694,0.22442439,-0.20186716,0.092659526,-0.12412152,0.14594668,0.047442768,0.1675961,-0.05721298,0.07561816,0.15711352,0.36700684,-0.09809071,-0.3001637,0.23899472,-0.28348014,0.105916806,-0.043207765,0.31987783,-0.05854701,-0.09985791,0.09341713,-0.32761043,0.37869355,-0.04096419,-0.08836664,0.4169416,0.43870628,-0.3278934,0.22975494,0.25509495,0.40176484,0.13359904,-0.30488536,0.060550544
MANOR,-0.10559197,-0.29197103,0.2888505,0.028604819,-0.59685546,-0.031410262,-0.26779202,-0.5559509,0.12190124,-0.18104516,-0.37483853,0.48716524,-0.59538436,0.0064836307,0.08858879,-0.30456167,-0.4061117,0.20753552,0.39464855,0.4120157,0.65839326,-0.035303716,0.19313945,0.102079526,-0.010208955,0.023323432,0.04372403,0.21489026,-0.15515691,0.20982967,0.35256392,-0.106774874,0.2269206,-0.45808077,0.2606341,-0.4365419,-0.6202234,-0.0057376088,-0.19960366,-0.49805954,-0.60735124,0.38556102,-0.16043693,0.30210257,0.046238106,-0.22750671,0.26833448,-0.004757696,0.8336549,0.29891157,0.1885296,0.3632364,-0.74394363,-0.46718323,0.54088336,0.024799114,-0.037805393,0.30919486,-0.33417535,-0.26574236,-0.2195454,0.32049838,0.17183872,-0.32113153,-0.07027037,0.18105797,0.2743903,0.15219764,-0.252559,0.029485466,-0.05864603,0.007970757,0.25349295,-0.043905757,-0.18488203,0.5893584,0.40150318,-0.09399347,-0.016767293,0.3298144,-0.45964092,-0.09372498,-0.24924676,0.82346535,0.085335694,-0.3219172,0.08976684,-0.2733788,0.118844755,0.1729259,-0.016808134,0.046672422,0.24566881,-0.14232829,-0.2949861,0.17732361,-0.109509036,0.32559288,-0.12856226,0.25735718
PINE,0.058345873,-0.108470015,-0.021404177,-0.106160216,-0.5315993,-0.32393545,-0.36257532,-0.024849653,-0.02015504,-0.4336422,0.31652904,0.12862027,-0.47628254,0.48546928,-0.14695725,-0.11641127,0.06932634,-0.023829548,0.054767113,0.19046073,0.5245894,0.4498635,0.45294473,0.011165791,0.23832338,0.28282562,-0.06088601,0.21105765,-0.18070546,0.11886358,-0.020555714,0.20947579,0.057332963,-0.035802003,0.2926081,-0.24924722,-0.14807354,-0.45752376,-0.40165064,-0.020347917,-0.516658,0.060778756,-0.20368025,-0.17170206,0.12085237,0.10566044,-0.06469227,-0.39807153,0.67258394,0.028114155,0.092381775,0.3856736,-0.6755611,-0.29558778,0.5320106,-0.011030907,0.1227837,0.005647572,-0.21456996,-0.09481307,-0.09865883,0.72329056,-0.026291657,0.104538985,-0.18357216,-0.049112458,-0.20316182,-0.119104184,-0.06361936,0.019278802,0.24878621,-0.20556399,0.09003147,-0.21275826,-0.063354395,0.3381222,0.3353775,-0.2726721,-0.32077175,0.011412706,-0.72331727,-0.16150127,-0.30359945,0.6802951,-0.10863113,-0.04298759,0.010755783,-0.07564158,0.18662778,0.13982409,-0.19839491,0.5117882,0.5899455,-0.29610467,0.012123143,0.20386738,0.16174686,0.38481417,-0.3408057,0.10054096
